,1,2,3,4,5,6,7,8,9,10
SAOS2_BONE,-0.5054198329941937,-0.0035342260765507533,-0.6672555999292074,0.13028368321217326,-0.6284373134996439,-0.9604756301944315,0.043264962914403696,0.5410580518884778,-0.12091627836305792,-0.33800228821744566
JHOS4_OVARY,-0.0951130920332528,0.7066984439150334,-0.2938735299235546,0.21455264464635915,0.5558428870526829,-0.5702629829130502,-0.20914978739383322,0.06679968149293827,0.39818742995847867,-0.2600741759642779
DETROIT562_UPPER_AERODIGESTIVE_TRACT,-0.017722299904323002,0.013523849023380524,0.11757048644232895,-1.1348606791348863,0.6926794530110508,-0.2806451245903586,-0.4007574014754996,0.18860572198804426,0.9872974406442749,-0.021434028691593568
KYSE30_OESOPHAGUS,0.18639486806717814,0.5055057359002442,-0.10154985919974735,-0.6385780894869205,0.7415577547460767,0.15023262854186853,-0.6678772214172805,-0.631853624493409,0.40665945272208565,-0.3910596075652417
NCIH2087_LUNG,0.30716505511830156,0.3083600869443678,0.5675633007807743,-0.38111300421949856,-0.06243227849676046,0.20992245230468337,0.06830278042812223,-0.41537639839943596,0.28618985779391043,0.1072093864989859
WM88_SKIN,0.6181314287554043,0.7109118973614288,1.011316524165513,0.03538352094995269,-0.8195503460279001,0.4712436665131792,-0.6137577949058917,-0.4358944721307463,-0.6225483000179933,0.7007948783495721
ACHN_KIDNEY,-0.47716876234529915,-0.30321397628572644,0.44440694401673714,-0.55715461159147,-0.13634185408647506,0.8308394896678947,0.34329821050202103,0.20967919253911665,0.41262484096869884,-0.837607150694158
HCC44_LUNG,0.25176718954664035,0.41395915282065404,0.6158749240086013,-0.15523369647930868,-0.20705968166581187,-0.30683878908829293,0.04509990545094432,-0.574971691752344,0.17319390486572805,0.024609741806771224
GI1_CENTRAL_NERVOUS_SYSTEM,-0.10590907425312937,0.10363448144899139,-0.5838475965506419,0.388469284702722,-0.5137456920878478,0.024537834085284094,0.22428598056330548,-0.3546278758918342,-0.8529820961501768,0.3287561262616814
MDAMB436_BREAST,-0.9737010673783733,0.4054239643882616,-0.2431272859021253,-0.4111439710977266,-0.5290532397363024,0.10118102494688691,0.3967460991652454,0.17700311932625684,0.016311345255180798,0.19514977308336545
A673_BONE,-0.1828350390327809,-0.5583739424773468,-0.6528944354200291,0.41995264673640736,-0.5827451675037871,0.03008909411884267,-0.48659275447995903,0.4111524006407954,-0.2351528733232855,0.1711393473261769
HS739T_BREAST,-0.868254047400824,-0.048353229509430246,-0.3684618729232405,-0.003962619338959292,-0.5682451686376988,0.2405319038354935,-0.06910300549943443,0.23460712690127455,-0.18177530561162433,-0.48453114716401824
OCUM1_STOMACH,-0.0868731551001827,-0.001941085669385792,0.5907170125029262,-0.1045890072267113,-0.1717375614859701,1.1107575888722716,-0.6768651597358399,-1.5927065109675387,-0.24352336747568737,0.2211661629780972
SNU16_STOMACH,0.31879683590720076,0.10490666242273791,0.23482052645989493,0.25699737037845044,-0.0008044623780856519,0.20465043857307724,-0.49755094013899304,-0.33424585868255363,0.532973208630621,0.4081713946584231
KE39_STOMACH,0.25329913834552253,0.4176277989595556,0.38621147016801727,0.0356545718783448,0.115667294220701,0.20348576416772024,-0.16025145115159425,-0.68001630128136,0.675936019051771,0.31350011901508557
PANC1005_PANCREAS,0.15433224092876358,0.549497877612569,-0.3359309106160124,-0.7568787749096038,0.8378079666270248,0.33275118874654386,0.2541833065518584,-0.7008562723159709,-0.23823619017685327,-0.07040900573621228
SQ1_LUNG,-0.5471060391752478,0.5891509324608839,0.21927459649591144,-0.5495034738548518,0.7569661027970817,-1.182563088100505,0.26338885032577786,-0.14803928945866585,0.12484191550380858,-0.6405129452857878
SNUC2A_LARGE_INTESTINE,-0.7165150473647304,0.28942462327638774,-0.24050822845510533,-0.08571032914313895,0.5162539338397485,0.06870132247453557,-0.04018473525285817,-0.9405997540234068,-0.19788536096913248,-0.3111279037700775
KMBC2_URINARY_TRACT,-0.4761026312510235,0.5874498791755551,-0.011993904148077522,-0.5604775270405078,-0.10332291446043237,-0.16491115713926657,-0.2694271890054277,-0.3088065393750788,0.29193822858174745,-0.36158759108117533
A172_CENTRAL_NERVOUS_SYSTEM,-0.7093857572390362,0.3545800886002016,-1.0627311369105628,-0.510475861223511,-0.1930680605879944,0.5290258904116262,0.3721473426687082,0.2703081914317373,-0.7532663161749249,-0.2006998301546413
GAMG_CENTRAL_NERVOUS_SYSTEM,-0.30040350384703896,0.1513918549494252,-0.035077558838083556,-0.8195724206793034,-0.5811980947284365,-0.5155576278990069,0.2822284518097651,-0.13831531731994914,-0.5558712512535313,-0.5121647641506224
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.45213820762902523,-0.7697990073899194,0.8342527216101955,0.5918718179094852,0.11726816907676003,-0.04901757591849526,1.8250094223142053,0.3604680820000845,-0.4511611952429285,0.33411746138839793
HS852T_SKIN,0.11548991612237104,0.03052009142044411,-0.4275055222372428,-0.5328046415493499,-0.5686335227563131,-0.37779892982623586,-0.17138134306104477,0.03826964777372968,0.22296473843783565,0.09482083646610193
CALU3_LUNG,0.10746665392138821,0.36081494222105204,0.1757720878175437,-0.5234695423508327,1.1032233186855827,-0.33290879498799686,-0.13021996967667016,-0.36352402092495184,0.46097941981730584,-0.4695206067197819
HMCB_SKIN,0.36721780763827283,-0.01427735953086523,-0.27994711614208007,-0.1699012582521131,0.10435431766883382,-0.4134486840529586,-0.7251585838953793,0.9650744360815176,0.028973116922604684,0.7625530552595674
HEC1A_ENDOMETRIUM,0.07547645835476738,-0.2106646054631064,-0.014979995665983944,-0.622015640752881,1.1120769247536666,0.03776687950937253,-0.22422920786577277,0.25019815647964583,-0.2568470553985778,-0.8835785323138783
HS294T_SKIN,0.4090484632458951,0.49893745626516695,1.084711634323472,-0.2987776488694941,-0.7242589065449929,-0.4692811404789374,-0.5205280167950396,0.13953800187990095,-0.22661381993419694,-0.1409742845892485
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.810212397008795,-0.0701013554622116,-0.2981572385020208,0.23272612764668182,-0.601633579757924,-0.15347326257096902,1.2327983009947585,-0.39351198953956545,0.03201115453083936,-0.6847161720577246
SF126_CENTRAL_NERVOUS_SYSTEM,-0.3722137210114088,-0.19410928099520489,-0.14406107259179035,-0.3184568661716354,-0.7530129744731693,-0.45145017365594675,0.42459200247535117,0.4469221487026399,0.11698945135524888,-0.4829399961837356
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.20059043525874626,-0.2345601537123806,0.02173438820127893,0.902428323416912,-0.13478457026153073,0.0871226793199339,1.1771761115756183,0.13751717260130547,-0.7826688671431637,1.1225239024044247
GB1_CENTRAL_NERVOUS_SYSTEM,0.28293881596667314,-0.2888470378132878,-0.47155701068991657,-0.3045377648329522,-0.458562409613196,-0.6491530788166879,0.0669593150624734,1.020643824389754,-0.026226225823661894,-0.19546000831942906
A2058_SKIN,0.8723902897208992,-0.20497666334521433,0.36849006885265306,0.1667929664759425,-1.1008744377198365,-0.18348671650060133,-0.4595097155834259,-0.6337094024703602,-0.27173190950051684,0.13917315755127851
SNU182_LIVER,-0.012044350298996656,0.5190496593018549,-0.27114336370598535,-0.0871696419187511,0.01444121060976393,-0.0898434096665518,-0.3546199632194246,0.16793050626647726,-0.1881049070893244,-0.22902612567409195
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.11956295921903026,-1.0307869513197447,0.08951961381134177,0.38564021518539265,0.3279671766910738,0.4860664804725555,0.9276095778714591,0.35082805806720363,-0.06082578774715586,0.2298298341681035
PANC0403_PANCREAS,0.18179619882953535,0.7991916068776592,-0.19939884115996623,-1.1573488253204147,0.714687793703827,0.5015865680542111,-0.2148798949220528,-0.7087599049550469,0.12713208393100114,-0.9796554474854975
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3738238982131816,0.2521152096350572,-0.3237491237106512,0.5215190198943385,0.26853995131984615,0.1421886399994436,0.44580270775224407,-0.5441621968271466,0.12024899796351143,1.0777174950329234
LOUNH91_LUNG,0.09325648904897574,0.5002805817118609,-0.17769466251864902,-0.656804630687384,-0.14133121944211383,0.14196283969926615,0.20089115618862985,0.3271045761455147,-0.4027424837842107,-0.38344008387830514
NCIH1155_LUNG,-0.31686506305252105,-0.1578978641474239,-0.3382141543187075,0.5991311649837366,-0.808200897003017,-0.1998845597003207,0.20096495035669143,0.10640937872919376,-0.6876947489830512,0.011723519327840617
HT29_LARGE_INTESTINE,0.6119601421452815,0.4067044279284048,0.17183923347507943,-0.05811899901338565,0.5012227929413253,0.2999077562206498,-0.6779951501944128,-0.37814155495698093,0.5648003706335152,-0.11654350751321582
HCC1806_BREAST,0.6172430538773714,0.05208294460491736,-0.43970536434027974,-0.22610747232123746,1.0041010760004945,-0.34049937151061993,-0.30612414581690195,0.08421989854974182,0.4382079229133373,-0.6873867054454773
SKBR3_BREAST,-0.8715315058404836,1.4607495355663398,0.7035526558482912,-0.11781303395633462,0.5612130665121965,-0.6169185339197079,-0.4940320755933219,0.8616110078117589,1.1054233912845637,0.7762872443166412
CALU1_LUNG,-0.2588589829996457,0.13707129393612177,-0.36019310661917453,-1.081398404465465,-0.22977397996190144,-0.5565507479211284,0.32184032513718897,0.4092916273142958,-0.8211012042447948,-0.7196399258417615
NCIH2228_LUNG,-0.5114906771967919,0.10751206841876468,-0.9109618447196488,-1.27764082658867,0.37927775910696754,0.054941753679048244,0.3484833450434671,-0.4284548191025844,-0.188785087657244,-0.7302813433055262
CCK81_LARGE_INTESTINE,0.08004145013656201,-0.2935929337945914,0.2654416827354201,0.13978194148452472,0.5811610611201043,0.5122409662994982,-0.32060313476965524,-0.9450450095816783,0.08165538112522472,0.2376218850067058
KELLY_AUTONOMIC_GANGLIA,-0.16410827041136347,-0.15952430146924396,-0.8199552676507669,0.7663047380951713,-0.38445043366794496,-0.1226672333448928,0.058639877571856056,-0.49599313708103226,-0.32148585663455015,0.4575811708037639
FADU_UPPER_AERODIGESTIVE_TRACT,-0.5397329612135527,0.17675333127464993,0.3790404983776491,-0.4863788872843668,0.12055591006603217,-0.3991122042764519,-0.3198710554572871,0.08357615407403567,0.38990153428190666,-0.17890954585231578
HLE_LIVER,0.06695733502470652,-0.2963137834137321,0.19482966853920952,0.38815643386441445,0.0625467090131466,0.10911556340123262,0.623996676040283,0.3853030817031818,-0.43173415899000817,-0.6298998631209598
SKNSH_AUTONOMIC_GANGLIA,-0.3444487487999362,-0.35859641773414785,-0.5067788118283456,0.4172698174234174,-0.6253796709104649,0.48558300589215664,0.04674361643839997,-0.20477594807861121,-0.060491563958636904,-0.17262507556052104
TE617T_SOFT_TISSUE,-0.7965734520677902,-0.6211094307513223,-0.21163974497616037,0.7008156854438543,0.09368715195834795,0.8447468238314074,-0.4949537836817926,0.24951957297403726,-0.07101572840594453,-0.5745603240375654
SKMEL30_SKIN,1.0879736717187722,-0.2175771532118539,1.173813786914128,-0.008850373304777642,-0.6885583980653367,-0.18827589481607018,-0.908693978188964,-0.36736418776716084,-1.1382068994356949,0.1652510098033257
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.6714475282129582,-1.2382570344072388,-0.029372498032343486,0.9605115392744078,0.02362699992171831,0.3657638003161411,0.6118090997252074,0.25249451765688447,0.12393322523435141,0.4630099877097822
HPAFII_PANCREAS,0.3355762503297873,0.674863073089202,0.5211684358489691,-0.8556031567107691,0.3986046225523047,0.30880545583527286,-0.24732667545588502,-1.082290522097822,-0.0636744747875704,-0.7017427993542114
KNS42_CENTRAL_NERVOUS_SYSTEM,-1.3584303978909815,0.24492271903481808,-0.83960756765316,-0.3228974261096294,-0.31059382435713234,-0.4487853994579418,0.7512339328626632,-0.22424380814662864,-0.3959793200655259,-0.1298259065134004
HLF_LIVER,-0.36704683775077646,0.09095096209998038,0.019261375709783812,-0.20747803026523515,0.07869300690915311,0.014108416850068806,0.06957531303890496,0.26705397481435683,-0.2872056893732906,-0.6911675523491372
RERFGC1B_STOMACH,-0.44146811738727065,0.6004978552388914,-0.8692115849364197,-0.27070922697841293,0.9709909284061647,-0.22313067041388177,-0.6029625340028855,-0.42124192211672384,-0.34437479153241607,0.3233501497339837
8MGBA_CENTRAL_NERVOUS_SYSTEM,0.3971781791814253,-0.27889950131628444,0.6020331484214752,0.32898561508269075,-0.5542278253120436,-1.0928255269682121,0.07227585976544285,-0.16137514380222187,-0.04676467050542503,-0.7052180068862718
HEYA8_OVARY,0.9507419285666976,-0.47418703986488064,0.6251737372420529,-0.060295611606278665,-0.11784903616335272,0.29432127299221567,-0.2542560413008368,0.5248824393494607,-0.08044023946287548,-0.07396477935999793
KMRC1_KIDNEY,-0.15551864495214393,0.4695644440965172,0.13562486344437194,-0.4147858830046961,-0.11012634717732211,-0.4223410306702354,0.4778347708244353,0.07256565719826166,0.03232255592577221,-0.8469655151279862
NCIH1184_LUNG,-0.9589127799359274,0.06859189190574386,-0.9010429117618546,0.8821340609836228,-0.3429900544397375,-0.8151792684997724,0.9343660503897986,-0.3746871136340409,-0.7300875314922267,0.09303839122504175
NCIH460_LUNG,-0.6602731584811126,0.4141807564620915,0.5869008331601245,-0.5045114039439319,-0.5580020591522029,0.8934501818427044,0.2581081262515658,-0.24446164928335262,-0.2868926581608501,0.3673865757780919
DMS114_LUNG,0.06346906394339089,0.16739041292825196,-0.9554226600475438,1.3819038097364627,-0.18916132529580348,0.044249888614680474,-0.19288467951234073,0.3409878138259615,-0.15446814933736602,0.38132326910430386
JMSU1_URINARY_TRACT,0.5295101377369866,-0.38450663623895476,-0.5633378706116928,0.5099127273381607,-0.4117932904243179,-0.023081369946752778,-0.4560256361776716,0.644328974366998,0.09695058814882551,0.11289148134523724
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.09494019384002483,-1.2513461305977789,0.9130034643941278,0.6485303000265359,-0.42543569935795306,0.4935377394990715,1.090773393934021,0.33059878821717537,-0.04323458886316961,0.28419609719539346
IMR32_AUTONOMIC_GANGLIA,-0.42375464420831793,-0.3659227876150126,-0.6755236294218708,0.8535985849521921,-0.3634081999655283,0.02945764892612765,0.5153125137426707,-0.4868820325295601,-0.206936839795418,0.4226570129555741
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.2125793658278674,-0.9453701969346768,-0.38566044376580527,1.0884908155773316,-0.340090860468897,0.22504341804004946,0.6330174481540235,0.524452888008506,0.19937031532601324,0.18709004541082902
DU145_PROSTATE,0.10438699188467165,0.043167166813286126,0.18163880182498038,-0.680391982735609,0.00982622164492318,-0.12072450461828835,-0.02622731955858717,0.13492669126859383,0.20840927197440906,-0.8608981211979555
SKMEL2_SKIN,0.5147762604984455,0.1115288854849944,1.2376320030664183,-0.17667652981133655,-0.59967323076432,-0.1361759192071702,-0.3881315448723544,-0.4623943281439703,-1.1817266585538384,0.2673424653542418
KYSE70_OESOPHAGUS,-0.8588729286087952,0.7863225246242511,0.1472963687499163,-0.37503780869377124,0.019833688005848754,0.002140527827037983,0.00173419148268604,0.02226120620177799,0.20281956525505457,0.21787493469237126
NCIH1915_LUNG,0.20002934849978657,-0.03505447880591292,0.052734372430177506,-0.054935925017102746,-0.09777742793702063,0.21571892761118844,0.2585945967959073,-0.10691333950088244,-0.5407183152070933,-0.19014130425452713
NCIH1563_LUNG,-1.4561180690739959,0.5575561225246999,0.44220717592028114,-0.8514443946247584,-0.1826601178322552,-0.11184668722713711,-0.17898537490127733,0.28149453218058523,0.032209377997114486,-0.5186728283285303
BT20_BREAST,-0.48236300108318486,0.716640862584172,-0.13704759305472258,-0.6648715367288912,0.7441446765651981,-1.1448293743697002,-0.2681484757887834,-0.018704147666841475,0.4097616849847294,0.05087216649650806
